i m using symfony3 and i noticed that factory class and factory method don t exist anymore but factory does exist this is rather frustrating because i would like to use pulse00 ffmpeg bundle but the services xml seems to be pre 3 0 as you can see the 4 red marked attributes are the problem factory class dubture_ffmpeg ffmpeg class factory method create factory class dubture_ffmpeg ffprobe class factory method create example symfony3 version services newsletter_manager class newslettermanager factory newslettermanagerfactory createnewslettermanager question how do i update the services xml for it to work correctly with symfony3 what i have tried i have tried combining the two without much success and using factory instead but apparantly factory is not allowed either errors php bin console server run the error i am getting the attribute factory class is not allowed 	php
all forgive the lack of sample code here i have a bat file which executes a background process that refreshes graphics on a webpage that i am designing i can run this process automatically using a scheduling application but i would like to give the user manual control i want a button on a webpage that the user can click to run a bat file on the server i m coding in html and c on an aspx file what i ve tried so far is lt a href program bat gt refresh lt a gt obviously this doesn t work when i click refresh on my ie browser and select run the file downloads to the temporary files folder on my local drive and tries to execute there 	html
i need to convert the first letter of a string into a capital if it is not already one for part of a project of mine can anyone help me please 	java
im doing a loan calculator for class i m nearly done but the only thing missing is how to round interest_rate instead of 298 95833333333337 i would like to get 298 96 but i don t know how enter your old principle 25000 enter your current payment 450 previous balance 25000 0 payment 450 0 interest paid 151 04166666666666 principle paid 298 95833333333337 new principal 24701 041666666668 import java util scanner public class loancalculator param args public static void main string args todo auto generated method stub declaration section scanner keyboard new scanner system in double interest_rate double currentpayment double oldprincipal double interestpaid double principalpaid double newprincipal process section system out println enter your old principle oldprincipal keyboard nextdouble system out println enter your current payment currentpayment keyboard nextdouble interest_rate 7 25 100 0 fix this interestpaid oldprincipal interest_rate 12 principalpaid currentpayment interestpaid newprincipal oldprincipal principalpaid output section system out println previous balance + + oldprincipal system out println payment + + currentpayment system out println interest paid + + interestpaid system out println principle paid + + principalpaid system out println new principal + + newprincipal main loancalculator 	java
i have the following piece of code which is working fine i am being able to send the email with the attachment i am trying to resize the image to width of 100px msg isbodyhtml true attachment inlinelogo new attachment c desktop image jpg msg attachments add inlinelogo string contentid image inlinelogo contentid contentid to make the image display as inline and not as attachment inlinelogo contentdisposition inline true inlinelogo contentdisposition dispositiontype dispositiontypenames inline to embed image in email msg body lt htm gt lt body gt lt img src cid + contentid + gt lt body gt lt html gt edit i tried lt img width 100 src cid + contentid + gt however it is not working 	html c#
i use a webservice that returns a zip file as a string and not bytes as i expected i tried to write it to the disk but when i open it it tells me that it is corrupt what am i doing wrong string ccsv oresponse filecsv this is the result from webservice memorystream ms new memorystream system text encoding ascii getbytes ccsv using filestream file new filestream test zip filemode create fileaccess write ms writeto file ms close 	c#
i have several controls on my usercontrol that use the same visibility binding lt usercontrol x class whatever myclass x name theusercontrolname datacontext myusercontrolviewmodel gt lt label x name mylabel visibility binding someboolean converterparameter staticresource booleantovisibilityconverter converter staticresource booleanvalueinverter style staticresource leftlabel content template _name target binding elementname sometextbox gt lt usercontrol gt i tried to add the binding to the usercontrol resources dictionary lt binding x key iscoursevisibilitybinding path thing someboolean converterparameter staticresource booleantovisibilityconverter converter staticresource booleanvalueinverter gt and i get the error a binding cannot be set on the value property of type dictionaryentry a binding can only be set on a dependencyproperty of a dependencyobject but then it occured to me that maybe i should be putting a visibility value in the resource dictionary but i can t get that to work either how can i refactor the visibility binding so that i only have to define it once 	c#
i have such a design in my mind my aim is to reuse the program with some features included and without some features what is it called in the literature more information there are events events cause calls to function1 or function2 features have functions which are called when events takes place a feature may influence what functions are called at a event a feature may influence what is executed for more than one event so it looks it could be the observer pattern + hasa relationship class feature1 void feature1functionx void feature1functiony class feature2 void feature2functionw void feature2functionz class program feature1 feature2 vector lt string gt data void function1 feature2functionw void function2 feature1functiony feature2functionz void execute function1 function2 	c++
i m practicing switch case amp scanner inputs for my final exam however i have no idea why the 1st scanner input in case 2 is skipped here s my code scanner scanner new scanner system in string list 1 a n 2 b n 3 quit n enter your choice system out println list int choice scanner nextint while choice 3 switch choice case 1 system out println option a system out println list choice scanner nextint break case 2 system out print enter your name string name scanner nextline system out println name system out println list choice scanner nextint break default system out println invalid choice system out println list choice scanner nextint break the output when i type 2 1 a 2 b 3 quit enter your choice 2 enter your name 1 a 2 b 3 quit enter your choice 	java
i have a project that uses entity framework while calling savechanges on my dbcontext i get the following exception system data entity validation dbentityvalidationexception validation failed for one or more entities see entityvalidationerrors property for more details this is all fine and dandy but i don t want to attach a debugger every time this exception occurs more over in production environments i cannot easily attach a debugger so i have to go to great lengths to reproduce these errors how can i see the details hidden within the dbentityvalidationexception 	c#
if the same header file is included in multiple source files in a c++ program then how does it effect the compilation especially g++ will the compiler load the header file only once and compile it for every source file that includes the header or the header file will be loaded separately for every source file that includes it 	c++
how get header of the table fixed while the table data is scrolling down via jquery the height of the table fixed lt html gt lt body gt lt style type text css gt lt table class fx gt lt tbody gt lt tr gt lt th gt email id lt th gt lt th gt time taken to complete game secs lt th gt lt th gt email id lt th gt lt th gt time taken to complete game secs lt th gt lt tr gt lt tbody gt lt table gt lt div gt lt table class data gt lt tbody gt lt tr gt lt td gt asd gmail com lt td gt lt td gt 449 lt td gt lt td gt asd gmail com lt td gt lt td gt 449 lt td gt lt tr gt lt tr gt lt tr gt lt td gt sad gmail com lt td gt lt td gt 449 lt td gt lt td gt asd gmail com lt td gt lt td gt 449 lt td gt lt tr gt lt tr gt lt tr gt lt td gt as gmail com lt td gt lt td gt 449 lt td gt lt td gt asd gmail com lt td gt lt td gt 449 lt td gt lt tr gt lt tr gt lt tr gt lt tbody gt lt table gt table tbody display block height 262px overflow auto table table layout fixed height 100px overflow auto padding 10px table tr background color f5f5f5 table tr nth child odd background color eee table tr nth child even background color f5f5f5 table tr td padding 10px width 200px max width 200px word wrap break word height auto text align center color 5d8d5d fx position fixed top 0 left 0 fx tr th padding 10px background color ddd width 200px color 6d4d9d text align center data margin top 70px div position relative margin 0 padding 0 lt style gt lt div gt lt body gt lt html gt how get header of the table fixed while the table data is scrolling down via jquery the height of the table need urgently 	jquery html
i have a webpage which dynamically creates markup within itself on the click of a certain button i want a client side event to copy this markup and place it in the lt body gt of a blank page which it will open in a new browser window is there any way to do this 	javascript html
i m making a spider using scrapy 1 1 2 to scrap products i managed to get it to work and scrape enough data but now i want for each element to make new request to the product page and scrap for example the product description first here s my last working code spider py except class productscrapspider spider name dmoz allowed_domains example com start_urls http www example com index php id_category 24 def parse self response for sel in response xpath a long string mainloader productloader selector sel mainloader add_value category category name mainloader add_value meta self get_meta sel more data yield mainloader load_item follows the pagination next_page response css li pagination_next a attr href if next_page url response urljoin next_page 0 extract yield scrapy request url self parse def get_meta self response metaloader productmetaloader selector response metaloader add_value store store name more data yield metaloader load_item output category category name price 220000 meta baseurl name store store name reference 100xxx100 after reading the documentation and some answers here i ve altered the get_meta method and added a callback for the request get_product_page new_spider py except def get_meta self response metaloader productmetaloader selector response metaloader add_value store store name more data items metaloader load_item new_request scrapy request items url callback self get_product_page passing the metadata new_request meta item items the source of the problem yield new_request def get_product_page self response sel response selector css product_description items response meta item new_meta items new_meta update product_page sel 0 extract return new_meta expected output category category name price 220000 meta baseurl name store store name product_page lt div gt lt div gt reference 100xxx100 error typeerror request object is not iterable full output i couldn t find anything about this error so please help me fix it thanks a lot 	python
i tried to display popup in center for my site from all browser amp devices is it possible to handle this thing using javascript or jquery thanks 	javascript jquery
i need to display a div whenever an input box is in focus and i need this div to be hidden when it is not is focus i tried the following but it does not work document ready function if inputpassword is focus passwordinfo css display block else passwordinfo css display none passwordinfo is the div i am attempting to alter the display 	jquery
i m talking about t5 java 1 7 i can not find any enough detailed tutorial about using hibernate inside tapestry services what i need is to create tapestry service which could deal with hibernate independently this could be scheduler service for example this service will deal with some objects and their state in db and work in background of application the question is how correctly bind it with hibernate which object of hibernate should be injected for further work inside this service the current approach is to inject inside this service a hibernatesessionsource object passing its instance through constructor of service and then manually create sessions begin the transactions and so on e g public synchronized void deletejob long id session session hss create jobitem job jobitem session get jobitem class id if job null transaction tx session begintransaction try session delete job tx commit catch hibernateexception e tx rollback finally session close it looks very ugly not in style of tapestry what it is the smart approach 	java
i need to change dynamically dropdown list values based on date value by ajax this is my code lt div class span3 gt lt label gt bill date lt div class span12 gt lt div class input append date id dp2 data date format yyyy mm dd gt lt input class span6 type text readonly readonly name billdate value lt php echo date1 gt gt lt span class add on disabled gt lt i class splashy calendar_day gt lt i gt lt span gt lt div gt lt div gt lt label gt lt div gt lt div class span2 id txthintbill style margin left 85px gt lt label gt mode lt label gt lt select name mode class span10 onchange billno this value gt lt option value gt select mode lt option gt lt option value cash selected gt cash lt option gt lt option value credit gt credit lt option gt lt lt option value cheque gt cheque lt option gt gt lt select gt lt div gt my script code is lt script gt function billno str var xmlhttp if str document getelementbyid innerhtml return if window xmlhttprequest code for ie7+ firefox chrome opera safari xmlhttp new xmlhttprequest else code for ie6 ie5 xmlhttp new activexobject microsoft xmlhttp xmlhttp onreadystatechange function if xmlhttp readystate 4 amp amp xmlhttp status 200 document getelementbyid txthintbill innerhtml xmlhttp responsetext xmlhttp open get billno php q +str true xmlhttp send lt script gt and my billno php file is lt php include config php m _get q gt lt php con mysql_query select billno from printhub1 where date1 m and cash_detail not received order by billno num mysql_num_rows con if num 1 gt lt select name billno id billno gt lt php while row mysql_fetch_array con billno row billno gt lt option value lt php echo billno gt lt php echo billno gt gt lt php echo billno gt lt option gt lt php gt lt select gt lt php gt i would to replace the select tag content i have already tried value retrieved and show in textbox but i don t know how to get full dropdown list values 	php jquery
i want to use edge detection algorithms from opencv library here is a piece of python code from opencv cv import from opencv highgui import img cvloadimage xxx jpg cvnamedwindow img cvshowimage img img cvwaitkey canny cvcreateimage cvsize img width img height 8 3 cvcanny img canny 50 200 harris cvcreateimage cvsize img width img height 8 3 cvcornerharris img harris 5 5 0 1 loading and showing image works fine but canny and harris transformations fail cvcanny fails with runtimeerror opencv error status unsupported format or combination of formats function name cvcanny error message file_name cv cvcanny cpp line 72 and cvcornerharris fails with this error runtimeerror opencv error status assertion failed function name cvcornerharris error message src size dst size amp amp dst type cv_32fc1 file_name cv cvcorner cpp line 370 from this messages i can infer that loaded image has invalid format but i don t understand how to convert it here are values of some img fields img type 1111638032 img nchannels 3 img depth 8 	python
i was wondering how i can use variables in a javascript variable that contains html for example in the code below function setcfonts var color ccolor val var font cfont val var size csize val var bold cboldop val var text nmsg val var gen lt font style font weight +bold color +color font size +size font family +font gt your text here lt font gt alert gen 	javascript html
hello fellow programmers today i have a question that s related to one of my projects i m making kinda like tower defense using canvas however i stuck on trying to detect multiple circles in one coordinate here s my example for var a 0 a lt buildarcherx length a++ for var a 0 a lt buildarchery length a++ if math sqrt math pow buildarcherx a this x 2 + math pow buildarchery a this y 2 lt arch radius + 7 this attackedbyarcher true else this attackedbyarcher false as you can see in this example i m using arrays to put my coordinates in for my defenses the for statements runs through all the defense coordinates in the arrays the if statement in the code calculates if any of the defense coordinates are within this coordinates this returns a boolean if any of the defenses are in range however i got to this point and then got stuck on this problem what happens if multiple defenses are in range then this would need to take more damage so i m just wondering if i can show the number of defenses in range thanks 	javascript
i am writing a backup script that simply downloads all the blobs in all the blob containers of a specific azure account the script uses async js to make sure only so much threads can run at the same time so it doesn t overload the server when i run this script it works fine but when it hits large files it runs out of memory i m guessing the download runs faster than the disk can write and it eventually fills up the in memory buffer so badly that i run out of memory entirely but debugging the exact cause has been impossible so far the specific function which appears to use a lot of memory is called as follows blobservice getblobtostream containername blob name fs createwritestream fullpath function error if error something went wrong write it to the console but finish the queue item and continue console log failed writing + blob name + + error + callback else if error write the last modified date and finish the queue item silently fs writefile fullpath + date bloblastmodified function err if err console log couldn t write date file + err callback even a single 700mb download will easily fill up 1gb of memory on my side is there any way around this am i missing a parameter which magically prevents the azure sdk from buffering everything and the kitchen sink full code usr bin env node requires var azure require azure var fs require fs var mkdirp require mkdirp var path require path var async require async var maxconcurrency 1 max amount of simultaneous running threads of getblobsandsavethem running through async js var blobservice azure createblobservice backupprefix backups azurebackup always end with a main flow of the script is near the bottom of the file var containerprocessingqueue async queue function getblobsandsavethem containername console log containername debug blobservice listblobs containername function error blobs if error var blobprocessingqueue async queue function index callback var blob blobs index console log blob debug var fullpath backupprefix + containername + + blob name var bloblastmodified new date blob properties last modified only create if the directoy doesn t exist since mkdirp fails if the directory exists if fs existssync path dirname fullpath and do it sync because otherwise it ll check 99999 times if the directory exists simultaneously doesn t find it then fails to create it 99998 times mkdirp sync path dirname fullpath function err console log failed to create directory + path dirname fullpath + + err + if fs existssync fullpath + date if bloblastmodified fs readfilesync fullpath + date tostring callback return if the file is unmodified return no this won t exit the program because it s called within a function definition async queue function blobservice getblobtostream containername blob name fs createwritestream fullpath function error if error something went wrong write it to the console but finish the queue item and continue console log failed writing + blob name + + error + callback else if error write the last modified date and finish the queue item silently fs writefile fullpath + date bloblastmodified function err if err console log couldn t write date file + err callback maxconcurrency for var blobindex in blobs blobprocessingqueue push blobindex push new items to the queue for processing else console log an error occurred listing the blobs + error 1 blobservice listcontainers function err result for var i 0 i lt result length i++ containerprocessingqueue push result i name 	javascript
i am developing an app which will react when a text message is received the code i have got crashes my app when a text message is received but due to having to install the app on my own device i am unable to get any crash reports to identify the problem at the time of the crash the code shown no errors before its built using android studios public class receivetextmessage extends broadcastreceiver private sharedpreferences preferences override public void onreceive context context intent intent todo auto generated method stub if intent getaction equals android provider telephony sms_received bundle bundle intent getextras get the sms message passed in smsmessage msgs null string msg_from if bundle null retrieve the sms message received try object pdus object bundle get pdus msgs new smsmessage pdus length for int i 0 i lt msgs length i++ msgs i smsmessage createfrompdu byte pdus i msg_from msgs i getoriginatingaddress string msgbody msgs i getmessagebody catch exception e log d exception caught e getmessage can anyone give me a clue as to why the crash may occur or anyway i could find a crash report i have edited my code in many different ways all giving the same result 	android
i want to convert the given matrices a b into square matrices by inserting zeros wherever necessary a 1 2 3 4 5 6 7 8 b 1 2 3 4 5 6 7 8 i want the output to be a1 1 2 0 0 3 4 0 0 5 6 0 0 7 8 0 0 b1 1 2 3 4 5 6 7 8 0 0 0 0 0 0 0 0 i have trouble installing numpy package on my machine any solution without the use of numpy would greatly help thanks 	python
i have created a layout that consists of imageviews and textviews when i run the app every thing is fine on portrait screen orientation but when i rotate the device to be in lanscape the imageviews shrinks smaller in size i want to have regardless of the screen orientation the same size of views i do not want the views to look smaller or bigger i want the same sizes across different screen orientations note all dimesnions in the layout are in dp for width and height and the text font it is in sp 	android
i am trying to optimize a python code where the following mathematical function has to be evaluated many many times from math import pow pi from scipy special import gamma def norm_spirals a k return pi pow abs gamma 0 25+0 5 k+0 5j a gamma 0 75+0 5 k+0 5j a 2 i have already optimized as much as possible my code using cprofile and timeit i also got rid of the call to the procedure and direcly embedded this calculation in the code the last step of optimization i could think of is to tune the order of the mathematical operations in order to accelerate the evaluation the formula above is the fastest form that i have been able to obtain using timeit would you think of another order of calculation for this formula that could be faster would you have any ideas of other optimizations i could use thank you in advance for your help 	python
i am calling an ajax after each 5 seconds to update the some info of current logged in user into database table in php but it creates a heavy load on my website and website down when there are multiple users logged in on my website is there any way to improve it or is there any way to resolve my problem using socket io or any js library node js or angular js or backbone js or any else here is a code i am using javascript code jquery document ready function update_data function update_data ajax type post url url data update_current_time 1 success function response settimeout update_data 5000 error function settimeout update_data 5000 php code if isset _post update_current_time query update users set user_timer now where user_id _session id db gt execute echo success die 	javascript php
so i am creating a piece of code that converts a word into a new word like the caesar cipher but with this program the user inputs a keyword to change the message by using the ascii values of the words to change them into a new word exitreq false while not exitreq print 45 print the caesar cipher time sleep 1 print tom payne 2015 time sleep 1 phrase input please enter the message you want to encrypt lower encryption input do you want to e ncrypt or d ecrypt upper shift_key input please enter the keyword phrase you would like to be your shift key lower def keyword_cipher key newletter phrase if len phrase gt len key while len phrase gt len key length_to_add len phrase len key key key + key 0 length_to_add elif len phrase lt len key while len phrase lt len key length_to_sub len key len key len phrase key key 0 length_to_sub else pass shift the characters shifted_phrase if encryption d for i in range len phrase newletter ord key i 96 ord phrase i 90 + 96 if encryption e for i in range len phrase newletter ord key i 96 + ord phrase i 96 + 96 if newletter gt 122 newletter chr newletter 26 else newletter chr newletter shifted_phrase shifted_phrase + new_letter return shifted_phrase call it all to action result keyword_cipher shift_key phrase print encrypted message print result print 45 time sleep 1 exit input would you like to exit if exit yes exitreq true print thank you goodbye print 45 the error that occurs when i run the module is traceback most recent call last file s downloads t2p py line 52 in lt module gt result keyword_cipher shift_key phrase typeerror keyword_cipher missing 1 required positional argument phrase 	python
in other languages its socket setsockopt but that doesn t seem to work for https github com justintulloss zeromq node anyone have any experience with this 	javascript
i want to generate derby database using ant and build xml source class java as model table in normal i mean development phase i ve no problem to build that just right click to the ant file and build using eclipse the database is generated the problem is when i met the implementation step in linux i m using bin ant f build xml command but its not generate and give some error like this hibernatetools executing hibernate tool with a hibernate annotation ejb3 configuration hibernatetools 1 task hbm2ddl generates database schema hibernatetools log4j warn no appenders could be found for logger org hibernate cfg annotations version hibernatetools log4j warn please initialize the log4j system properly hibernatetools log4j warn see http logging apache org log4j 1 2 faq html noconfig for more info build successfull but i cannot find the file database is anyone with some exp alonso hi thanks i think so i try with v and give me this root appttpdev01 timesheetejb_jar home rpangemanan apache ant 1 7 0 bin ant v build xml apache ant version 1 7 0 compiled on december 13 2006 buildfile build xml detected java version 1 6 in usr java jdk1 6 0_32 jre detected os linux parsing buildfile home rpangemanan glassfish domains domain1 applications j2ee apps timesheet timesheetejb_jar build xml with uri file home rpangemanan glassfish domains domain1 applications j2ee apps timesheet timesheetejb_jar build xml project base dir set to home rpangemanan glassfish domains domain1 applications j2ee apps timesheet timesheetejb_jar build failed target build xml does not exist in the project helloworld at org apache tools ant project tsort project java 1821 at org apache tools ant project toposort project java 1729 at org apache tools ant project toposort project java 1692 at org apache tools ant project executetarget project java 1298 at org apache tools ant helper defaultexecutor executetargets defaultexecutor java 41 at org apache tools ant project executetargets project java 1181 at org apache tools ant main runbuild main java 698 at org apache tools ant main startant main java 199 at org apache tools ant launch launcher run launcher java 257 at org apache tools ant launch launcher main launcher java 104 	java
i am currently working on a grid based game map prototype each tile is 24px by 24px and the script draws out 31 x based tiles and 21 y based tiles for a total of 651 tiles on the screen the problem i m having is that the way i have my script going it s making a database call for every single tile that s drawn at every page refresh meaning it s making 651 database calls to check what the tile is and the coordinates of the tile to me this seems obscenely inefficient the x and y coordinates are stored in a session variable when the user clicks one of the directional buttons below the map it offsets the appropriate coordinate accordingly and redraws the map if i were to create a game based on the logic i m using and playing the number game let s hypothetically say i ve got 100 players playing the game at any one time and they re all browsing through the map i would have 65 100 database calls simultaneously that can t be good for system resources i am not a noob when it comes to php mysql programming as i have created and launched a few different browser based games however this is my first venture into generating a map and navigating around it the tile map can be viewed here http fordserver com gamemap the actual code for this can be found here http fordserver com gamemap index txt can anyone recommend a good way to get this running more smoothly you ll notice that when using one of the directional buttons that the game can take quite awhile to generate the actual map especially if you are just visiting it for the first time i ve tried to think of different ways to use arrays and everything else but really the game needs to check the database for each individual tile as i plan to incorporate functions so that it shows where a specific user currently is or a building etc i appreciate any help i can get with this ricky 	php
i m trying to compute the expiration date of a service provided in my django 1 5 project i imported from datetime import datetime date in the model py file and wrote the function as it follows def expirationdate self date datetime datetime strptime date today y m d return date + datetime timedelta days self premiumduration where self premiumduration is defined in my module like this premiumduration models integerfield blank true null true this function is called by an html template but it raise the following error attributeerror at user adriano type object datetime datetime has no attribute datetime environment request method get request url http 127 0 0 1 8000 user adriano django version 1 5 python version 2 7 6 installed applications django contrib auth django contrib contenttypes django contrib sessions django contrib sites django contrib messages django contrib staticfiles django contrib admin app_is installed middleware django middleware common commonmiddleware django contrib sessions middleware sessionmiddleware django middleware csrf csrfviewmiddleware django contrib auth middleware authenticationmiddleware django contrib messages middleware messagemiddleware template error in template c users adriano desktop site_is app_is templates user html error at line 31 type object datetime datetime has no attribute datetime 21 endif 22 if view_user_profile card_type 23 lt p gt card type not saved 24 lt p gt card number not saved 25 else 26 lt p gt card type view_user_profile get_card_type_display 27 lt p gt card number view_user_profile cardinfo 28 endif 29 if view_user_profile premiumstatus 30 lt p gt you are a premium user from view_user_profile premiumactivation lt p gt 31 lt p gt your premium subscription will expire view_user_profile expirationdate lt p gt 32 else 33 lt p gt you are not a premium user yet buy your premium account lt a href premium gt here lt p gt 34 endif 35 endif 36 37 38 if view_user request user 39 lt form action modify method get gt 40 lt input id submit type button value modify your profile gt 41 lt form gt traceback file c python27 lib site packages django core handlers base py in get_response 115 response callback request callback_args callback_kwargs file c users adriano desktop site_is app_is views py in userpage 148 return render request user html request request view_user view_user view_user_profile view_user_profile file c python27 lib site packages django shortcuts __init__ py in render 53 return httpresponse loader render_to_string args kwargs file c python27 lib site packages django template loader py in render_to_string 177 return t render context_instance file c python27 lib site packages django template base py in render 140 return self _render context file c python27 lib site packages django template base py in _render 134 return self nodelist render context file c python27 lib site packages django template base py in render 830 bit self render_node node context file c python27 lib site packages django template debug py in render_node 74 return node render context file c python27 lib site packages django template loader_tags py in render 124 return compiled_parent _render context file c python27 lib site packages django template base py in _render 134 return self nodelist render context file c python27 lib site packages django template base py in render 830 bit self render_node node context file c python27 lib site packages django template debug py in render_node 74 return node render context file c python27 lib site packages django template loader_tags py in render 63 result block nodelist render context file c python27 lib site packages django template base py in render 830 bit self render_node node context file c python27 lib site packages django template debug py in render_node 74 return node render context file c python27 lib site packages django template defaulttags py in render 284 return nodelist render context file c python27 lib site packages django template base py in render 830 bit self render_node node context file c python27 lib site packages django template debug py in render_node 74 return node render context file c python27 lib site packages django template defaulttags py in render 284 return nodelist render context file c python27 lib site packages django template base py in render 830 bit self render_node node context file c python27 lib site packages django template debug py in render_node 74 return node render context file c python27 lib site packages django template debug py in render 84 output self filter_expression resolve context file c python27 lib site packages django template base py in resolve 578 obj self var resolve context file c python27 lib site packages django template base py in resolve 728 value self _resolve_lookup context file c python27 lib site packages django template base py in _resolve_lookup 779 current current file c users adriano desktop site_is app_is models py in expirationdate 48 date datetime datetime strptime self premiumactivation y m d exception type attributeerror at user adriano exception value type object datetime datetime has no attribute datetime 	python
every time i scroll down the screen the images and text keep going into the header and interfering with the header can anyone tell where i went wrong in the xml file i m pretty sure it s a small thing but i can t seem to see it thank you lt scrollview xmlns android http schemas android com apk res android xmlns tools http schemas android com tools android layout_height match_parent android layout_width match_parent gt lt linearlayout xmlns android http schemas android com apk res android xmlns app http schemas android com apk res auto xmlns tools http schemas android com tools android layout_width match_parent android layout_height wrap_content android paddingbottom dimen activity_vertical_margin android paddingleft dimen activity_horizontal_margin android paddingright dimen activity_horizontal_margin android paddingtop dimen activity_vertical_margin app layout_behavior string appbar_scrolling_view_behavior tools context ie example artur projectrepeat scrollactivity android orientation vertical android weightsum 1 gt lt textview android layout_width wrap_content android layout_height wrap_content android textappearance android attr textappearancelarge android text potatoe android id +id textview6 android layout_weight 0 95 gt lt imageview android layout_width 178dp android layout_height 71dp android id +id imageview3 android layout_gravity center_horizontal android src mipmap potatoe android layout_weight 0 61 android contentdescription potatoe1 gt lt textview android layout_width wrap_content android layout_height wrap_content android textappearance android attr textappearancelarge android text tomatoe android id +id textview7 gt lt imageview android layout_width 178dp android layout_height 71dp android id +id imageview4 android layout_gravity center_horizontal android src mipmap tomatoe android layout_weight 0 44 gt lt textview android layout_width wrap_content android layout_height wrap_content android textappearance android attr textappearancelarge android text carrots android id +id textview8 gt lt imageview android layout_width 178dp android layout_height 71dp android id +id imageview5 android layout_gravity center_horizontal android src drawable carrot android layout_weight 0 61 gt lt textview android layout_width wrap_content android layout_height wrap_content android textappearance android attr textappearancelarge android text onions android id +id textview9 gt lt imageview android layout_width 178dp android layout_height 71dp android id +id imageview6 android layout_gravity center_horizontal android src mipmap potatoe android layout_weight 0 36 gt lt textview android layout_width wrap_content android layout_height wrap_content android textappearance android attr textappearancelarge android text apples android id +id textview10 gt lt imageview android layout_width 178dp android layout_height 71dp android id +id imageview7 android layout_gravity center_horizontal android src drawable apples android layout_weight 0 30 gt lt textview android layout_width wrap_content android layout_height wrap_content android textappearance android attr textappearancelarge android text oranges android id +id textview11 gt lt imageview android layout_width 178dp android layout_height 71dp android id +id imageview8 android layout_gravity center_horizontal android src drawable oranges gt lt textview android layout_width wrap_content android layout_height wrap_content android textappearance android attr textappearancelarge android text strawberries android id +id textview12 gt lt imageview android layout_width 178dp android layout_height 71dp android id +id imageview9 android layout_gravity center_horizontal android src drawable strawberry gt lt textview android layout_width wrap_content android layout_height wrap_content android textappearance android attr textappearancelarge android text bananas android id +id textview13 gt lt imageview android layout_width 178dp android layout_height 71dp android id +id imageview10 android layout_gravity center_horizontal android src drawable bananas gt lt textview android layout_width wrap_content android layout_height wrap_content android textappearance android attr textappearancelarge android text lettuce android id +id textview14 gt lt imageview android layout_width 178dp android layout_height 71dp android id +id imageview11 android layout_gravity center_horizontal android src drawable letucce gt lt textview android layout_width wrap_content android layout_height wrap_content android textappearance android attr textappearancelarge android text pears android id +id textview15 gt lt imageview android layout_width 178dp android layout_height 71dp android id +id imageview12 android layout_gravity center_horizontal android src drawable pears gt lt linearlayout gt lt scrollview gt 	android
i m having a string that has been cleaned with lxml s cleaner so all links are now in the form content now i d like to strip out all links that have no href attribute e g lt a rel nofollow gt link to be removed lt a gt should become link to be removed the same for lt a gt other link to be removed lt a gt shoudl become other link to be removed simply all links with a missing href attribute it doesn t have to be regex but since lxml returns a clean markup structure it should be possible what i need is a source string stripped of such non functional a tags 	python html
we are sending html mails to our clients but some clients getting html code instead of proper formatted output we can t ask our client to changes settings etc so how can i send mail to deliver proper formatted output 	php
i m currently constructing a create layout page for users to input values and use within a template my problem right now is in my view function i can t get the field data out of the model and repopulate it into a django form i want only 1 data entry for the layout model that is always grabbed and put into the form so the user can edit then resave it this issue will reside in the view py here is what i have view py def create_layoutform request template_name layout create html if len layout objects all gt 0 if you have a form load it mylayout layout objects get pk 1 layoutupdateform layoutform mylayout tmpl_vars layoutupdateform layoutupdateform return render request template_name tmpl_vars else layout_form layoutform request post or none layout layout_form save commit false layout save tmpl_vars layoutform layout_form return render request template_name tmpl_vars my print output for the view layout objects get pk 1 grabs just the name of the model layout object 	python
i have following class structure public class limit public double minselectedvalue public double maxselectedvalue public double minvalue public double maxvalue public class limits public limit standard public limit critical public string name public string unit i want to have a generic list of class limits my question is how to assign values to variables of type limit in class limits thanks vivek 	c#
